id,car_id,status,order_date,delivery_date,canceled_date,start_country,dest_country,start_type,destination_type
91312963,1249823730,3,2022-01-17,2022-01-19,,ES,ES,Branch,workshop
91359798,1249823730,3,2022-01-23,2022-01-24,,ES,ES,workshop,LC
91673038,1249823730,3,2022-03-16,2022-03-17,,ES,ES,LC,zipcode
92013406,1249873904,4,,,2022-04-05,ES,ES,workshop,showroom
92013407,1249873904,4,,,2022-04-05,ES,ES,showroom,zipcode
91343702,1249873904,3,2022-01-20,2022-01-31,,ES,ES,Branch,workshop
91687508,1249947986,3,2022-03-03,2022-03-08,,DE,DE,workshop,LC
91687509,1249947986,3,2022-03-08,2022-03-10,,DE,DE,LC,zipcode
91442769,1249947986,3,2022-02-07,2022-02-10,,DE,DE,workshop,workshop
91439725,1249947986,4,,,2022-01-31,DE,DE,LC,workshop
91442750,1249947986,3,2022-02-01,2022-02-06,,DE,DE,LC,workshop
91403658,1249947986,3,2022-01-27,2022-01-31,,DE,DE,Branch,LC
91422987,1249957970,3,2022-02-07,2022-02-10,,DE,DE,workshop,workshop
91742005,1249957970,4,,,2022-03-09,DE,DE,workshop,workshop
91742006,1249957970,3,2022-03-16,2022-03-18,,DE,DE,workshop,zipcode
91776328,1249957970,3,2022-03-09,2022-03-16,,DE,DE,workshop,workshop
91416371,1249957970,3,2022-01-30,2022-02-07,,DE,DE,Branch,workshop
91547562,1250006390,3,2022-02-13,2022-02-17,,ES,ES,Branch,workshop
91393108,1250047003,3,2022-01-26,2022-01-30,,DE,DE,Branch,LC
91393109,1250047003,3,2022-01-30,2022-02-10,,DE,DE,LC,workshop
91762112,1250047003,3,2022-03-14,2022-03-17,,DE,DE,workshop,workshop
91762113,1250047003,3,2022-03-20,2022-03-23,,DE,DE,workshop,zipcode
91395540,1250047003,3,2022-02-10,2022-02-13,,DE,DE,workshop,workshop
91681591,1250223907,3,2022-02-27,2022-03-06,,ES,ES,workshop,zipcode
91360034,1250223907,3,2022-01-23,2022-01-26,,ES,ES,Branch,workshop
91379604,1250357073,3,2022-01-25,2022-02-03,,ES,ES,Branch,workshop
91618813,1250491537,3,2022-02-20,2022-02-22,,DE,DE,Branch,workshop
92180989,1250491537,1,,,,DE,DE,workshop,LC
92180990,1250491537,1,,,,DE,DE,LC,zipcode
91425976,1250537667,3,2022-01-30,2022-01-31,,ES,ES,Branch,workshop
91794358,1250550306,3,2022-03-13,2022-03-21,,ES,ES,Branch,workshop
92149291,1250560116,1,,,,DE,DE,LC,zipcode
92149290,1250560116,2,2022-04-25,,,DE,DE,workshop,LC
91422994,1250560116,3,2022-01-30,2022-02-03,,DE,DE,Branch,workshop
91426476,1250560116,3,2022-02-03,2022-02-10,,DE,DE,workshop,workshop
91806801,1250564968,3,2022-03-13,2022-03-16,,ES,ES,Branch,workshop
91943982,1250564968,3,2022-03-28,2022-04-05,,ES,ES,workshop,zipcode
91530802,1250894806,3,2022-02-10,2022-02-15,,ES,ES,workshop,LC
91507104,1250894806,3,2022-02-08,2022-02-08,,ES,ES,Branch,workshop
91501089,1250899852,3,2022-02-07,2022-02-16,,ES,ES,Branch,workshop
91552599,1250905526,3,2022-02-13,2022-02-20,,DE,DE,Branch,workshop
91501618,1250905526,4,2022-02-07,,2022-02-13,DE,DE,Branch,workshop
91479701,1250906953,3,2022-02-06,2022-02-10,,DE,DE,Branch,workshop
91674695,1250906953,3,2022-03-02,2022-03-09,,DE,DE,workshop,zipcode
91526385,1250948035,3,2022-02-09,2022-02-15,,ES,ES,Branch,workshop
91508628,1250962556,4,,,2022-02-08,ES,ES,Branch,LC
91661278,1250962556,3,2022-02-24,2022-03-07,,ES,ES,Branch,workshop
91828230,1251031428,3,2022-03-15,2022-03-20,,DE,DE,Branch,workshop
92133161,1251031428,2,2022-04-21,,,DE,DE,workshop,Branch
91687693,1251049687,3,2022-02-28,2022-03-01,,DE,DE,LC,workshop
91649550,1251049687,3,2022-02-24,2022-02-27,,DE,DE,Branch,workshop
92107017,1251124633,3,2022-04-19,2022-04-26,,ES,ES,workshop,zipcode
91512282,1251124633,3,2022-02-08,2022-02-10,,ES,ES,Branch,workshop
91570851,1251147834,3,2022-02-15,2022-02-22,,DE,DE,Branch,LC
91570852,1251147834,3,2022-02-23,2022-03-03,,DE,DE,LC,workshop
91615014,1251148356,3,2022-02-20,2022-02-24,,DE,DE,Branch,workshop
91773951,1251148356,3,2022-03-13,2022-03-15,,DE,DE,workshop,workshop
91773952,1251148356,3,2022-03-16,2022-03-20,,DE,DE,workshop,zipcode
91738999,1251148356,4,,,2022-03-09,DE,DE,workshop,workshop
91739000,1251148356,4,,,2022-03-09,DE,DE,workshop,zipcode
91516331,1251189721,3,2022-02-08,2022-02-09,,ES,ES,Branch,workshop
91721901,1251235169,3,2022-03-03,2022-03-13,,ES,ES,Branch,workshop
92187154,1251303459,2,2022-04-27,,,ES,ES,workshop,zipcode
92155163,1251303459,4,2022-04-24,,2022-04-26,ES,ES,workshop,zipcode
91575534,1251303459,3,2022-02-15,2022-02-17,,ES,ES,Branch,workshop
92154361,1251303459,4,,,2022-04-24,ES,ES,workshop,zipcode
91744328,1251392834,3,2022-03-06,2022-03-08,,DE,DE,Branch,LC
91744329,1251392834,3,2022-03-08,2022-03-08,,DE,DE,LC,workshop
91891029,1251392834,4,,,2022-03-22,DE,DE,LC,zipcode
91595905,1251396008,3,2022-02-17,2022-02-20,,ES,ES,Branch,workshop
92076946,1251481226,3,2022-04-14,2022-04-20,,ES,ES,workshop,zipcode
91583348,1251481226,3,2022-02-16,2022-02-27,,ES,ES,Branch,workshop
91974303,1251491050,2,2022-03-31,,,ES,ES,workshop,zipcode
91637517,1251491050,3,2022-02-22,2022-03-01,,ES,ES,Branch,workshop
91946578,1251491050,4,,,2022-03-30,ES,ES,workshop,Branch
91946579,1251491050,4,,,2022-03-30,ES,ES,Branch,zipcode
91732080,1251512439,3,2022-03-06,2022-03-13,,ES,ES,Branch,workshop
91967245,1251542640,3,2022-03-30,2022-04-14,,ES,ES,workshop,zipcode
91950030,1251542640,4,,,2022-03-29,ES,ES,workshop,showroom
91950031,1251542640,4,,,2022-03-29,ES,ES,showroom,zipcode
91580635,1251542640,3,2022-02-16,2022-02-21,,ES,ES,Branch,workshop
91644394,1251553969,3,2022-02-23,2022-03-06,,ES,ES,Branch,workshop
91595990,1251589733,4,,,2022-02-17,DE,DE,Branch,workshop
91596983,1251589733,3,2022-02-17,2022-03-10,,DE,DE,Branch,workshop
91793962,1251675902,3,2022-03-13,2022-03-16,,DE,DE,Branch,workshop
91727927,1251699600,3,2022-03-03,2022-03-08,,DE,DE,Branch,workshop
91625327,1251700768,3,2022-02-21,2022-02-23,,ES,ES,Branch,workshop
91972731,1251714783,4,,,2022-04-03,DE,DE,workshop,showroom
91876692,1252915932,3,2022-03-21,2022-03-24,,DE,DE,Branch,workshop
91328799,1249768327,3,2022-01-22,2022-02-01,,DE,DE,Branch,LC
91328800,1249768327,3,2022-02-06,2022-02-08,,DE,DE,LC,workshop
91828868,1249768327,4,,,2022-03-22,DE,DE,workshop,LC
91828869,1249768327,3,2022-03-24,2022-03-25,,DE,DE,LC,zipcode
91887274,1249768327,3,2022-03-22,2022-03-24,,DE,DE,workshop,LC
91803864,1252714643,3,2022-03-14,2022-03-15,,DE,DE,Branch,LC
91803865,1252714643,3,2022-03-21,2022-03-24,,DE,DE,LC,workshop
91895327,1251528930,3,2022-03-23,2022-03-23,,ES,ES,workshop,LC
91732875,1251528930,3,2022-03-06,2022-03-13,,ES,ES,Branch,workshop
91855613,1248490136,3,2022-03-20,2022-03-27,,ES,ES,Branch,workshop
91912581,1250343377,3,2022-03-24,2022-03-25,,DE,DE,Branch,workshop
91406131,1250343377,4,,,2022-02-03,DE,DE,workshop,workshop
91472443,1250343377,3,2022-02-13,2022-02-13,,DE,DE,workshop,workshop
91709411,1250343377,3,2022-03-03,2022-03-09,,DE,DE,workshop,workshop
91709412,1250343377,3,2022-03-09,2022-03-14,,DE,DE,workshop,zipcode
91472437,1250343377,3,2022-02-03,2022-02-13,,DE,DE,LC,workshop
91403320,1250343377,3,2022-01-27,2022-02-01,,DE,DE,Branch,LC
91403321,1250343377,4,,,2022-02-03,DE,DE,LC,workshop
91890061,1252944631,3,2022-03-23,2022-03-27,,DE,DE,Branch,workshop
91909149,1253076458,3,2022-03-24,2022-03-27,,DE,DE,Branch,workshop
91872792,1253076458,4,,,2022-03-22,DE,DE,Branch,LC
91872793,1253076458,4,,,2022-03-24,DE,DE,LC,workshop
91888007,1253076458,4,2022-03-22,,2022-03-24,DE,DE,Branch,LC
91866547,1253178487,3,2022-03-22,2022-03-22,,DE,DE,Branch,workshop
91548817,1250882690,3,2022-02-13,2022-02-14,,ES,ES,workshop,LC
91476585,1250882690,3,2022-02-06,2022-02-06,,ES,ES,Branch,workshop
91933732,1250882690,3,2022-03-28,2022-03-30,,ES,ES,LC,zipcode
91909330,1253392511,3,2022-03-27,2022-03-27,,DE,DE,Branch,LC
91909331,1253392511,3,2022-03-27,2022-03-27,,DE,DE,LC,workshop
91625105,1250369880,4,2022-02-21,,2022-02-21,ES,ES,workshop,Branch
91639756,1250369880,3,2022-02-22,2022-02-28,,ES,ES,workshop,Branch
91411322,1250369880,3,2022-01-30,2022-01-30,,ES,ES,Branch,workshop
91610340,1249734492,4,,,2022-02-20,DE,DE,workshop,LC
91610341,1249734492,4,,,2022-02-20,DE,DE,LC,zipcode
91315577,1249734492,3,2022-01-18,2022-01-20,,DE,DE,Branch,LC
91315578,1249734492,3,2022-01-20,2022-01-20,,DE,DE,LC,workshop
91746690,1249734492,4,,,2022-03-10,DE,DE,workshop,LC
91746691,1249734492,4,,,2022-03-10,DE,DE,LC,zipcode
91875949,1249734492,3,2022-03-21,2022-03-24,,DE,DE,workshop,LC
91875950,1249734492,3,2022-03-28,2022-03-30,,DE,DE,LC,zipcode
91364027,1248885692,3,2022-01-23,2022-01-25,,DE,DE,Branch,LC
91832731,1248885692,4,,,2022-03-23,DE,DE,workshop,showroom
91832732,1248885692,3,2022-03-29,2022-04-01,,DE,DE,showroom,zipcode
91896196,1248885692,3,2022-03-23,2022-03-29,,DE,DE,workshop,showroom
91391801,1248885692,3,2022-01-26,2022-01-26,,DE,DE,LC,workshop
91917124,1253555144,3,2022-03-27,2022-03-29,,ES,ES,Branch,workshop
91878905,1252556823,3,2022-03-22,2022-03-29,,DE,DE,Branch,workshop
91867985,1252715378,3,2022-03-21,2022-03-30,,DE,DE,Branch,workshop
91885949,1253122652,3,2022-03-23,2022-03-24,,DE,DE,Branch,LC
91885950,1253122652,3,2022-03-27,2022-03-30,,DE,DE,LC,workshop
91676002,1251103108,3,2022-02-27,2022-03-03,,DE,DE,Branch,workshop
91875936,1251103108,3,2022-03-21,2022-03-30,,DE,DE,workshop,showroom
91875937,1251103108,3,2022-03-30,2022-04-04,,DE,DE,showroom,zipcode
91919663,1252558592,3,2022-03-27,2022-03-30,,DE,DE,Branch,workshop
91879311,1252164977,4,,,2022-03-23,DE,DE,workshop,workshop
91897031,1252164977,3,2022-03-23,2022-03-30,,DE,DE,workshop,workshop
91879312,1252164977,3,2022-03-30,2022-04-22,,DE,DE,workshop,zipcode
91706095,1252164977,3,2022-03-01,2022-03-13,,DE,DE,Branch,workshop
91705214,1252164977,4,,,2022-03-01,DE,DE,Branch,workshop
91865092,1251678368,3,2022-03-20,2022-03-30,,DE,DE,Branch,workshop
91431218,1250405433,3,2022-02-01,2022-02-03,,DE,DE,Branch,LC
91431219,1250405433,3,2022-02-03,2022-02-13,,DE,DE,LC,workshop
91441649,1250405433,3,2022-02-13,2022-02-13,,DE,DE,workshop,workshop
91862583,1250405433,3,2022-03-20,2022-03-30,,DE,DE,workshop,workshop
91862584,1250405433,3,2022-03-31,2022-04-11,,DE,DE,workshop,zipcode
91952105,1249653509,3,2022-03-29,2022-03-29,,DE,DE,workshop,LC
91359773,1249653509,3,2022-01-23,2022-01-23,,DE,DE,Branch,LC
91358184,1249653509,4,2022-01-23,,2022-01-23,DE,DE,Branch,workshop
91366133,1249653509,3,2022-02-09,2022-02-10,,DE,DE,workshop,workshop
91366052,1249653509,3,2022-01-25,2022-02-09,,DE,DE,LC,workshop
91762917,1251589826,3,2022-03-08,2022-03-09,,DE,DE,workshop,LC
91600363,1251589826,3,2022-02-17,2022-02-28,,DE,DE,Branch,workshop
91599082,1251589826,4,,,2022-02-17,DE,DE,Branch,workshop
91854421,1252143758,3,2022-03-20,2022-03-21,,DE,DE,Branch,LC
91854422,1252143758,3,2022-03-23,2022-03-24,,DE,DE,LC,workshop
91775636,1252720343,3,2022-03-09,2022-03-10,,DE,DE,Branch,LC
91775647,1252720343,3,2022-03-13,2022-03-24,,DE,DE,LC,workshop
91915253,1253442219,3,2022-03-27,2022-04-03,,ES,ES,Branch,workshop
91898223,1253292128,3,2022-03-23,2022-04-03,,ES,ES,Branch,workshop
91906928,1253338217,4,2022-03-24,,2022-03-29,DE,DE,Branch,workshop
91950863,1253338217,3,2022-03-29,2022-04-04,,DE,DE,Branch,workshop
91905372,1253338217,4,,,2022-03-24,DE,DE,Branch,workshop
91907492,1248461204,4,,,2022-03-30,DE,DE,workshop,workshop
91907493,1248461204,3,2022-04-04,2022-04-05,,DE,DE,workshop,zipcode
91962031,1248461204,3,2022-03-30,2022-04-04,,DE,DE,workshop,workshop
91344936,1248461204,3,2022-01-20,2022-01-24,,DE,DE,Branch,workshop
91884829,1250743919,3,2022-03-22,2022-03-23,,DE,DE,Branch,LC
91884830,1250743919,4,,,2022-03-24,DE,DE,LC,workshop
91909543,1250743919,3,2022-03-24,2022-04-05,,DE,DE,LC,workshop
91215455,1249350082,3,2022-01-05,2022-01-07,,DE,DE,Branch,LC
91460348,1249350082,3,2022-02-02,2022-02-06,,DE,DE,workshop,workshop
91622656,1249350082,3,2022-02-23,2022-02-24,,DE,DE,workshop,workshop
91622657,1249350082,3,2022-02-27,2022-03-03,,DE,DE,workshop,Branch
91238711,1249350082,4,2022-01-09,,2022-01-10,DE,DE,LC,workshop
91238715,1249350082,4,,,2022-01-10,DE,DE,workshop,workshop
91247025,1249350082,3,2022-01-10,2022-01-10,,DE,DE,LC,workshop
91898709,1249350082,3,2022-03-23,2022-04-05,,DE,DE,workshop,LC
91219409,1249350082,4,,,2022-01-09,DE,DE,LC,workshop
91723212,1249350082,3,2022-03-07,2022-03-09,,DE,DE,Branch,workshop
91937330,1251333669,3,2022-03-28,2022-04-05,,ES,ES,Branch,workshop
91780356,1251334845,3,2022-03-10,2022-03-20,,BE,PL,LC,workshop
91763760,1251334845,3,2022-03-08,2022-03-09,,BE,BE,Branch,LC
92013108,1251334845,3,2022-04-05,2022-04-05,,PL,PL,workshop,workshop
91907523,1252617441,3,2022-03-27,2022-04-06,,DE,DE,Branch,workshop
91395550,1250294433,3,2022-02-09,2022-02-13,,DE,DE,workshop,workshop
91931532,1250294433,3,2022-03-29,2022-04-05,,DE,DE,workshop,workshop
91931533,1250294433,3,2022-04-06,2022-04-12,,DE,DE,workshop,zipcode
91391760,1250294433,3,2022-01-26,2022-02-03,,DE,DE,Branch,LC
91391761,1250294433,3,2022-02-03,2022-02-09,,DE,DE,LC,workshop
91734790,1250294433,4,,,2022-03-10,DE,DE,workshop,LC
91734791,1250294433,4,,,2022-03-10,DE,DE,LC,zipcode
91756245,1251850013,3,2022-03-07,2022-03-09,,DE,DE,LC,workshop
91675505,1251850013,3,2022-02-27,2022-02-28,,DE,DE,Branch,LC
91675506,1251850013,4,,,2022-03-07,DE,DE,LC,workshop
91926015,1251850013,4,,,2022-03-30,DE,DE,workshop,LC
91926016,1251850013,3,2022-04-06,2022-04-08,,DE,DE,LC,zipcode
91962391,1251850013,3,2022-03-30,2022-04-06,,DE,DE,workshop,LC
92191407,1222499316,4,,,2022-04-27,DE,DE,showroom,zipcode
92191406,1222499316,4,,,2022-04-27,DE,DE,workshop,showroom
91740564,1222499316,3,2022-03-06,2022-03-16,,DE,DE,Branch,workshop
92191427,1222499316,1,,,,DE,DE,showroom,zipcode
92191426,1222499316,2,2022-04-27,,,DE,DE,workshop,showroom
92188094,1222499316,4,,,2022-04-27,DE,DE,workshop,showroom
92188095,1222499316,4,,,2022-04-27,D
